"","cve","nombre","CVE","NOM_MUN"
"545","04011","Candelaria","27001","Balancán"
"546","04010","Calakmul","04011","Candelaria"
"547","04010","Calakmul","04009","Escárcega"
"548","04010","Calakmul","04006","Hopelchén"
"549","04010","Calakmul","04004","Champotón"
"550","04010","Calakmul","23004","Othón P. Blanco"
"551","04010","Calakmul","23010","Bacalar"
"552","04009","Escárcega","04003","Carmen"
"553","04009","Escárcega","04011","Candelaria"
"554","04009","Escárcega","04010","Calakmul"
"555","04009","Escárcega","04004","Champotón"
"556","04008","Tenabo","04005","Hecelchakán"
"557","04008","Tenabo","04002","Campeche"
"558","04008","Tenabo","04006","Hopelchén"
"559","04006","Hopelchén","04001","Calkiní"
"560","04006","Hopelchén","04005","Hecelchakán"
"561","04006","Hopelchén","04002","Campeche"
"562","04006","Hopelchén","04010","Calakmul"
"563","04006","Hopelchén","04008","Tenabo"
"564","04006","Hopelchén","04004","Champotón"
"565","04006","Hopelchén","23004","Othón P. Blanco"
"566","04006","Hopelchén","23010","Bacalar"
"567","04006","Hopelchén","23006","José María Morelos"
"568","04006","Hopelchén","31066","Santa Elena"
"569","04006","Hopelchén","31079","Tekax"
"570","04006","Hopelchén","31056","Oxkutzcab"
"571","04004","Champotón","04003","Carmen"
"572","04004","Champotón","04002","Campeche"
"573","04004","Champotón","04010","Calakmul"
"574","04004","Champotón","04009","Escárcega"
"575","04004","Champotón","04006","Hopelchén"
"576","05030","Saltillo","05027","Ramos Arizpe"
"577","05030","Saltillo","05004","Arteaga"
"578","05030","Saltillo","05024","Parras"
"579","05030","Saltillo","05011","General Cepeda"
"580","05030","Saltillo","19017","Galeana"
"581","05030","Saltillo","32026","Mazapil"
"582","05030","Saltillo","32041","El Salvador"
"583","05030","Saltillo","32007","Concepción del Oro"
"584","05030","Saltillo","32027","Melchor Ocampo"
"585","05006","Castaños","05027","Ramos Arizpe"
"586","05006","Castaños","05005","Candela"
"587","05006","Castaños","05029","Sacramento"
"588","05006","Castaños","05018","Monclova"
"589","05006","Castaños","05010","Frontera"
"590","05006","Castaños","05007","Cuatro Ciénegas"
"591","05006","Castaños","19037","Mina"
"592","05027","Ramos Arizpe","05030","Saltillo"
"593","05027","Ramos Arizpe","05006","Castaños"
"594","05027","Ramos Arizpe","05004","Arteaga"
"595","05027","Ramos Arizpe","05024","Parras"
"596","05027","Ramos Arizpe","05011","General Cepeda"
"597","05027","Ramos Arizpe","05007","Cuatro Ciénegas"
"598","05027","Ramos Arizpe","19037","Mina"
"599","05027","Ramos Arizpe","19048","Santa Catarina"
"600","05027","Ramos Arizpe","19018","García"
"601","05026","Progreso","05015","Juárez"
"602","05026","Progreso","05005","Candela"
"603","05026","Progreso","05031","San Buenaventura"
"604","05026","Progreso","05028","Sabinas"
"605","05026","Progreso","05020","Múzquiz"
"606","05026","Progreso","05008","Escobedo"
"607","05026","Progreso","19032","Lampazos de Naranjo"
"608","05015","Juárez","05026","Progreso"
"609","05015","Juárez","05013","Hidalgo"
"610","05015","Juárez","05037","Villa Unión"
"611","05015","Juárez","05028","Sabinas"
"612","05015","Juárez","05012","Guerrero"
"613","05015","Juárez","19005","Anáhuac"
"614","05015","Juárez","19032","Lampazos de Naranjo"
"615","05013","Hidalgo","05015","Juárez"
"616","05013","Hidalgo","05012","Guerrero"
"617","05013","Hidalgo","19005","Anáhuac"
"618","05005","Candela","05006","Castaños"
"619","05005","Candela","05026","Progreso"
"620","05005","Candela","05018","Monclova"
"621","05005","Candela","05008","Escobedo"
"622","05005","Candela","05001","Abasolo"
"623","05005","Candela","19032","Lampazos de Naranjo"
"624","05005","Candela","19008","Bustamante"
"625","05005","Candela","19037","Mina"
"626","05004","Arteaga","05030","Saltillo"
"627","05004","Arteaga","05027","Ramos Arizpe"
"628","05004","Arteaga","19048","Santa Catarina"
"629","05004","Arteaga","19049","Santiago"
"630","05004","Arteaga","19043","Rayones"
"631","05004","Arteaga","19017","Galeana"
"632","05035","Torreón","05036","Viesca"
"633","05035","Torreón","05017","Matamoros"
"634","05035","Torreón","10007","Gómez Palacio"
"635","05035","Torreón","10006","General Simón Bolívar"
"636","05035","Torreón","10012","Lerdo"
"637","05038","Zaragoza","05025","Piedras Negras"
"638","05038","Zaragoza","05022","Nava"
"639","05038","Zaragoza","05020","Múzquiz"
"640","05038","Zaragoza","05019","Morelos"
"641","05038","Zaragoza","05014","Jiménez"
"642","05038","Zaragoza","05002","Acuña"
"643","05037","Villa Unión","05015","Juárez"
"644","05037","Villa Unión","05028","Sabinas"
"645","05037","Villa Unión","05022","Nava"
"646","05037","Villa Unión","05012","Guerrero"
"647","05037","Villa Unión","05003","Allende"
"648","05036","Viesca","05035","Torreón"
"649","05036","Viesca","05033","San Pedro"
"650","05036","Viesca","05024","Parras"
"651","05036","Viesca","05017","Matamoros"
"652","05036","Viesca","10027","San Juan de Guadalupe"
"653","05036","Viesca","10006","General Simón Bolívar"
"654","05036","Viesca","10012","Lerdo"
"655","05036","Viesca","32026","Mazapil"
"656","05036","Viesca","32027","Melchor Ocampo"
"657","05034","Sierra Mojada","05023","Ocampo"
"658","05034","Sierra Mojada","05009","Francisco I. Madero"
"659","05034","Sierra Mojada","05007","Cuatro Ciénegas"
"660","05034","Sierra Mojada","08011","Camargo"
"661","05034","Sierra Mojada","08036","Jiménez"
"662","05034","Sierra Mojada","08042","Manuel Benavides"
"663","05034","Sierra Mojada","10036","Tlahualilo"
"664","05033","San Pedro","05036","Viesca"
"665","05033","San Pedro","05024","Parras"
"666","05033","San Pedro","05017","Matamoros"
"667","05033","San Pedro","05009","Francisco I. Madero"
"668","05033","San Pedro","05007","Cuatro Ciénegas"
"669","05032","San Juan de Sabinas","05028","Sabinas"
"670","05032","San Juan de Sabinas","05020","Múzquiz"
"671","05031","San Buenaventura","05026","Progreso"
"672","05031","San Buenaventura","05023","Ocampo"
"673","05031","San Buenaventura","05021","Nadadores"
"674","05031","San Buenaventura","05020","Múzquiz"
"675","05031","San Buenaventura","05010","Frontera"
"676","05031","San Buenaventura","05008","Escobedo"
"677","05031","San Buenaventura","05001","Abasolo"
"678","05029","Sacramento","05006","Castaños"
"679","05029","Sacramento","05021","Nadadores"
"680","05029","Sacramento","05016","Lamadrid"
"681","05029","Sacramento","05010","Frontera"
"682","05029","Sacramento","05007","Cuatro Ciénegas"
"683","05028","Sabinas","05026","Progreso"
"684","05028","Sabinas","05015","Juárez"
"685","05028","Sabinas","05037","Villa Unión"
"686","05028","Sabinas","05032","San Juan de Sabinas"
"687","05028","Sabinas","05020","Múzquiz"
"688","05028","Sabinas","05019","Morelos"
"689","05028","Sabinas","05003","Allende"
"690","05025","Piedras Negras","05038","Zaragoza"
"691","05025","Piedras Negras","05022","Nava"
"692","05025","Piedras Negras","05014","Jiménez"
"693","05024","Parras","05030","Saltillo"
"694","05024","Parras","05027","Ramos Arizpe"
"695","05024","Parras","05036","Viesca"
"696","05024","Parras","05033","San Pedro"
"697","05024","Parras","05011","General Cepeda"
"698","05024","Parras","05007","Cuatro Ciénegas"
"699","05024","Parras","32027","Melchor Ocampo"
"700","05023","Ocampo","05034","Sierra Mojada"
"701","05023","Ocampo","05031","San Buenaventura"
"702","05023","Ocampo","05021","Nadadores"
"703","05023","Ocampo","05020","Múzquiz"
"704","05023","Ocampo","05016","Lamadrid"
"705","05023","Ocampo","05007","Cuatro Ciénegas"
"706","05023","Ocampo","05002","Acuña"
"707","05023","Ocampo","08042","Manuel Benavides"
"708","05022","Nava","05038","Zaragoza"
"709","05022","Nava","05037","Villa Unión"
"710","05022","Nava","05025","Piedras Negras"
"711","05022","Nava","05019","Morelos"
"712","05022","Nava","05012","Guerrero"
"713","05022","Nava","05003","Allende"
"714","05021","Nadadores","05031","San Buenaventura"
"715","05021","Nadadores","05029","Sacramento"
"716","05021","Nadadores","05023","Ocampo"
"717","05021","Nadadores","05016","Lamadrid"
"718","05021","Nadadores","05010","Frontera"
"719","05020","Múzquiz","05026","Progreso"
"720","05020","Múzquiz","05038","Zaragoza"
"721","05020","Múzquiz","05032","San Juan de Sabinas"
"722","05020","Múzquiz","05031","San Buenaventura"
"723","05020","Múzquiz","05028","Sabinas"
"724","05020","Múzquiz","05023","Ocampo"
"725","05020","Múzquiz","05019","Morelos"
"726","05020","Múzquiz","05002","Acuña"
"727","05019","Morelos","05038","Zaragoza"
"728","05019","Morelos","05028","Sabinas"
"729","05019","Morelos","05022","Nava"
"730","05019","Morelos","05020","Múzquiz"
"731","05019","Morelos","05003","Allende"
"732","05018","Monclova","05006","Castaños"
"733","05018","Monclova","05005","Candela"
"734","05018","Monclova","05010","Frontera"
"735","05018","Monclova","05001","Abasolo"
"736","05017","Matamoros","05035","Torreón"
"737","05017","Matamoros","05036","Viesca"
"738","05017","Matamoros","05033","San Pedro"
"739","05017","Matamoros","05009","Francisco I. Madero"
"740","05017","Matamoros","10007","Gómez Palacio"
"741","05017","Matamoros","10012","Lerdo"
"742","05016","Lamadrid","05029","Sacramento"
"743","05016","Lamadrid","05023","Ocampo"
"744","05016","Lamadrid","05021","Nadadores"
"745","05016","Lamadrid","05007","Cuatro Ciénegas"
"746","05014","Jiménez","05038","Zaragoza"
"747","05014","Jiménez","05025","Piedras Negras"
"748","05014","Jiménez","05002","Acuña"
"749","05012","Guerrero","05015","Juárez"
"750","05012","Guerrero","05013","Hidalgo"
"751","05012","Guerrero","05037","Villa Unión"
"752","05012","Guerrero","05022","Nava"
"753","05011","General Cepeda","05030","Saltillo"
"754","05011","General Cepeda","05027","Ramos Arizpe"
"755","05011","General Cepeda","05024","Parras"
"756","05010","Frontera","05006","Castaños"
"757","05010","Frontera","05031","San Buenaventura"
"758","05010","Frontera","05029","Sacramento"
"759","05010","Frontera","05021","Nadadores"
"760","05010","Frontera","05018","Monclova"
"761","05010","Frontera","05001","Abasolo"
"762","05009","Francisco I. Madero","05034","Sierra Mojada"
"763","05009","Francisco I. Madero","05033","San Pedro"
"764","05009","Francisco I. Madero","05017","Matamoros"
"765","05009","Francisco I. Madero","05007","Cuatro Ciénegas"
"766","05009","Francisco I. Madero","10007","Gómez Palacio"
"767","05009","Francisco I. Madero","10036","Tlahualilo"
"768","05008","Escobedo","05026","Progreso"
"769","05008","Escobedo","05005","Candela"
"770","05008","Escobedo","05031","San Buenaventura"
"771","05008","Escobedo","05001","Abasolo"
"772","05007","Cuatro Ciénegas","05006","Castaños"
"773","05007","Cuatro Ciénegas","05027","Ramos Arizpe"
"774","05007","Cuatro Ciénegas","05034","Sierra Mojada"
"775","05007","Cuatro Ciénegas","05033","San Pedro"
"776","05007","Cuatro Ciénegas","05029","Sacramento"
"777","05007","Cuatro Ciénegas","05024","Parras"
"778","05007","Cuatro Ciénegas","05023","Ocampo"
"779","05007","Cuatro Ciénegas","05016","Lamadrid"
"780","05007","Cuatro Ciénegas","05009","Francisco I. Madero"
"781","05003","Allende","05037","Villa Unión"
"782","05003","Allende","05028","Sabinas"
"783","05003","Allende","05022","Nava"
"784","05003","Allende","05019","Morelos"
"785","05002","Acuña","05038","Zaragoza"
"786","05002","Acuña","05023","Ocampo"
"787","05002","Acuña","05020","Múzquiz"
"788","05002","Acuña","05014","Jiménez"
"789","05001","Abasolo","05005","Candela"
"790","05001","Abasolo","05031","San Buenaventura"
"791","05001","Abasolo","05018","Monclova"
"792","05001","Abasolo","05010","Frontera"
"793","05001","Abasolo","05008","Escobedo"
"794","06001","Armería","06004","Coquimatlán"
"795","06001","Armería","06007","Manzanillo"
"796","06001","Armería","06009","Tecomán"
"797","06002","Colima","06004","Coquimatlán"
"798","06002","Colima","06005","Cuauhtémoc"
"799","06002","Colima","06006","Ixtlahuacán"
"800","06002","Colima","06009","Tecomán"
"801","06002","Colima","06010","Villa de Álvarez"
"802","06002","Colima","14065","Pihuamo"
"803","06002","Colima","16014","Coahuayana"
"804","06002","Colima","16026","Chinicuila"
"805","06003","Comala","06005","Cuauhtémoc"
"806","06003","Comala","06008","Minatitlán"
"807","06003","Comala","06010","Villa de Álvarez"
"808","06003","Comala","14099","Tolimán"
"809","06003","Comala","14103","Tonila"
"810","06003","Comala","14108","Tuxpan"
"811","06003","Comala","14122","Zapotitlán de Vadillo"
"812","06004","Coquimatlán","06001","Armería"
"813","06004","Coquimatlán","06002","Colima"
"814","06004","Coquimatlán","06007","Manzanillo"
"815","06004","Coquimatlán","06008","Minatitlán"
"816","06004","Coquimatlán","06009","Tecomán"
"817","06004","Coquimatlán","06010","Villa de Álvarez"
"818","06005","Cuauhtémoc","06002","Colima"
"819","06005","Cuauhtémoc","06003","Comala"
"820","06005","Cuauhtémoc","06010","Villa de Álvarez"
"821","06005","Cuauhtémoc","14065","Pihuamo"
"822","06005","Cuauhtémoc","14103","Tonila"
"823","06005","Cuauhtémoc","14108","Tuxpan"
"824","06006","Ixtlahuacán","06002","Colima"
"825","06006","Ixtlahuacán","06009","Tecomán"
"826","06006","Ixtlahuacán","16014","Coahuayana"
"827","06007","Manzanillo","06001","Armería"
"828","06007","Manzanillo","06004","Coquimatlán"
"829","06007","Manzanillo","06008","Minatitlán"
"830","06007","Manzanillo","14022","Cihuatlán"
"831","06007","Manzanillo","14027","Cuautitlán de García Barragán"
"832","06008","Minatitlán","06003","Comala"
"833","06008","Minatitlán","06004","Coquimatlán"
"834","06008","Minatitlán","06007","Manzanillo"
"835","06008","Minatitlán","06010","Villa de Álvarez"
"836","06008","Minatitlán","14027","Cuautitlán de García Barragán"
"837","06008","Minatitlán","14099","Tolimán"
"838","06009","Tecomán","06001","Armería"
"839","06009","Tecomán","06002","Colima"
"840","06009","Tecomán","06004","Coquimatlán"
"841","06009","Tecomán","06006","Ixtlahuacán"
"842","06009","Tecomán","16014","Coahuayana"
"843","06010","Villa de Álvarez","06002","Colima"
"844","06010","Villa de Álvarez","06003","Comala"
"845","06010","Villa de Álvarez","06004","Coquimatlán"
"846","06010","Villa de Álvarez","06005","Cuauhtémoc"
"847","06010","Villa de Álvarez","06008","Minatitlán"
"848","07027","Chiapa de Corzo","07101","Tuxtla Gutiérrez"
"849","07027","Chiapa de Corzo","07002","Acala"
"850","07027","Chiapa de Corzo","07111","Zinacantán"
"851","07027","Chiapa de Corzo","07108","Villaflores"
"852","07027","Chiapa de Corzo","07107","Villa Corzo"
"853","07027","Chiapa de Corzo","07106","Venustiano Carranza"
"854","07027","Chiapa de Corzo","07086","Suchiapa"
"855","07027","Chiapa de Corzo","07063","Osumacinta"
"856","07027","Chiapa de Corzo","07044","Ixtapa"
"857","07027","Chiapa de Corzo","07085","Soyaló"
"858","07101","Tuxtla Gutiérrez","07027","Chiapa de Corzo"
"859","07101","Tuxtla Gutiérrez","07079","San Fernando"
"860","07101","Tuxtla Gutiérrez","07086","Suchiapa"
"861","07101","Tuxtla Gutiérrez","07063","Osumacinta"
"862","07101","Tuxtla Gutiérrez","07061","Ocozocoautla de Espinosa"
"863","07101","Tuxtla Gutiérrez","07012","Berriozábal"
"864","07099","La Trinitaria","07041","La Independencia"
"865","07099","La Trinitaria","07034","Frontera Comalapa"
"866","07099","La Trinitaria","07019","Comitán de Domínguez"
"867","07099","La Trinitaria","07104","Tzimol"
"868","07099","La Trinitaria","07052","Las Margaritas"
"869","07099","La Trinitaria","07083","Socoltenango"
"870","07102","Tuxtla Chico","07055","Metapa"
"871","07102","Tuxtla Chico","07089","Tapachula"
"872","07102","Tuxtla Chico","07035","Frontera Hidalgo"
"873","07102","Tuxtla Chico","07015","Cacahoatán"
"874","07055","Metapa","07102","Tuxtla Chico"
"875","07055","Metapa","07035","Frontera Hidalgo"
"876","07115","Maravilla Tenejapa","07059","Ocosingo"
"877","07115","Maravilla Tenejapa","07052","Las Margaritas"
"878","07059","Ocosingo","07115","Maravilla Tenejapa"
"879","07059","Ocosingo","07031","Chilón"
"880","07059","Ocosingo","07004","Altamirano"
"881","07059","Ocosingo","07116","Marqués de Comillas"
"882","07059","Ocosingo","07114","Benemérito de las Américas"
"883","07059","Ocosingo","07112","San Juan Cancuc"
"884","07059","Ocosingo","07065","Palenque"
"885","07059","Ocosingo","07064","Oxchuc"
"886","07059","Ocosingo","07052","Las Margaritas"
"887","07089","Tapachula","07102","Tuxtla Chico"
"888","07089","Tapachula","07037","Huehuetán"
"889","07089","Tapachula","07035","Frontera Hidalgo"
"890","07089","Tapachula","07015","Cacahoatán"
"891","07089","Tapachula","07103","Tuzantán"
"892","07089","Tapachula","07087","Suchiate"
"893","07089","Tapachula","07057","Motozintla"
"894","07089","Tapachula","07054","Mazatán"
"895","07041","La Independencia","07099","La Trinitaria"
"896","07041","La Independencia","07019","Comitán de Domínguez"
"897","07041","La Independencia","07052","Las Margaritas"
"898","07003","Acapetahua","07032","Escuintla"
